,s9_q4_hospitalvisit,s2_q21a_powergrid,ownasset_0,s53_q6_hunger,s4_q1_agactivity,urban,hhsize,y_financial_actions
3244,-1,1,0,1,0,0,4,1
3245,0,1,0,1,0,1,9,1
3246,-1,1,0,1,0,1,-1,1
3247,1,1,0,1,0,0,3,0
3248,0,0,0,0,0,0,1,0
3249,0,0,0,1,1,0,1,0
3250,0,1,0,0,0,1,1,1
3251,0,0,0,1,0,0,2,0
3252,0,1,0,0,0,0,4,1
3253,0,0,1,0,0,0,0,1
3254,1,1,0,1,0,0,1,0
3255,0,0,0,0,0,0,1,0
3256,0,0,0,0,0,0,7,0
3257,0,1,0,0,0,0,0,0
3258,0,1,0,0,0,0,0,0
3259,0,1,0,0,0,1,2,0
3260,0,0,0,0,0,0,0,0
3261,0,1,0,0,0,0,4,0
3262,0,0,0,0,0,0,0,0
3263,0,0,0,1,0,0,3,1
3264,0,1,0,0,0,0,1,0
3265,0,1,0,1,0,1,3,0
3266,0,0,1,0,0,0,0,0
3267,0,1,0,0,0,1,1,0
3268,-1,1,0,0,0,1,6,1
3269,-1,0,0,0,0,0,14,1
3270,0,0,1,1,0,0,1,0
3271,0,0,0,1,0,0,2,0
3272,0,0,0,0,0,0,8,1
3273,0,0,0,1,0,0,10,0
3274,0,0,0,0,0,0,4,0
3275,0,0,0,0,0,0,4,1
3276,0,0,0,0,0,0,2,0
3277,0,1,0,0,0,1,1,0
3278,0,0,0,0,0,0,8,1
3279,0,0,0,1,0,0,1,1
3280,0,1,0,0,0,1,14,0
3281,-1,0,0,0,0,0,3,0
3282,0,0,0,1,0,0,1,1
3283,0,0,1,1,0,0,6,0
3284,0,1,0,0,0,1,5,0
3285,0,1,0,1,0,1,0,0
3286,1,1,0,1,0,0,2,1
3287,0,0,0,0,0,0,10,0
3288,0,0,0,1,0,0,1,0
3289,1,0,1,1,1,0,0,0
3290,0,0,0,1,0,0,2,0
3291,0,0,0,1,0,1,2,1
3292,0,1,0,1,0,1,5,0
3293,-1,0,1,1,0,1,5,1
3294,0,0,0,1,0,0,5,0
3295,0,0,0,0,0,0,0,1
3296,0,1,0,0,0,0,5,0
3297,1,0,1,0,0,0,0,1
3298,0,1,0,0,0,1,0,0
3299,0,0,0,1,0,0,0,0
3300,0,0,0,0,0,0,0,0
3301,0,0,0,0,0,0,2,1
3302,0,1,1,1,0,0,4,1
3303,1,0,0,0,0,0,6,0
3304,0,0,0,0,0,0,4,0
3305,-1,0,0,1,0,0,8,0
3306,0,1,0,0,0,1,0,0
3307,0,0,0,1,0,0,2,1
3308,1,0,0,1,0,0,8,1
3309,1,1,0,1,0,0,0,1
3310,-1,0,0,0,0,0,0,0
3311,0,1,0,0,0,0,2,0
3312,0,0,0,0,0,0,2,0
3313,1,0,1,1,0,0,2,1
3314,0,0,0,1,0,0,8,1
3315,1,0,0,1,0,0,2,1
3316,0,0,1,0,0,0,0,1
3317,-1,0,1,1,0,0,7,1
3318,0,0,0,0,0,0,0,0
3319,1,0,1,1,0,0,1,0
3320,0,0,0,1,0,0,1,0
3321,0,0,1,1,0,0,4,0
3322,0,1,0,1,0,1,9,0
3323,-1,1,0,0,0,0,1,0
3324,0,1,0,0,0,0,0,0
3325,0,1,0,0,0,0,9,1
3326,0,0,1,1,0,0,0,0
3327,-1,1,0,0,0,1,0,1
3328,1,0,0,1,0,0,3,0
3329,0,0,0,0,0,0,2,0
3330,0,0,0,0,0,0,14,0
3331,0,1,1,0,0,1,-1,0
3332,0,1,0,0,0,1,1,0
3333,1,0,1,1,0,0,9,1
3334,0,1,0,0,0,1,0,0
3335,0,0,0,1,0,0,11,0
3336,0,1,0,0,0,0,4,0
3337,0,0,1,0,0,0,1,1
3338,0,0,1,1,0,1,0,0
3339,0,0,1,0,0,0,1,0
3340,0,1,0,0,0,0,1,1
3341,-1,0,1,1,0,0,5,1
3342,0,1,0,0,0,1,3,1
3343,0,1,0,0,0,0,5,1
3344,0,0,0,0,0,0,0,0
3345,0,0,0,0,0,0,14,0
3346,0,0,1,1,0,0,0,0
3347,1,1,0,1,0,0,4,0
3348,1,1,1,1,0,0,1,1
3349,0,1,0,1,0,0,-1,0
3350,0,0,0,1,0,0,6,0
3351,0,0,0,1,0,0,0,1
3352,-1,0,1,0,0,0,0,1
3353,0,1,0,0,0,1,2,0
3354,0,0,0,0,0,0,3,0
3355,-1,0,0,1,0,1,6,1
3356,0,0,0,0,0,0,1,1
3357,-1,1,0,1,0,1,2,1
3358,-1,1,0,1,0,0,2,0
3359,0,0,0,0,0,0,9,0
3360,0,0,0,0,0,1,2,0
3361,0,0,1,0,0,0,8,0
3362,1,0,0,0,0,0,2,0
3363,0,0,0,0,0,0,4,0
3364,0,0,1,0,0,0,0,0
3365,0,1,0,0,0,0,1,0
3366,0,1,0,0,0,0,3,0
3367,0,1,1,0,0,0,5,0
3368,1,0,1,1,0,0,5,0
3369,1,0,0,0,1,0,11,0
3370,0,1,0,1,0,1,0,1
3371,0,1,0,1,0,1,2,1
3372,0,1,0,0,0,0,0,0
3373,0,1,0,0,0,0,1,0
3374,1,0,0,0,0,0,1,0
3375,0,1,0,0,0,0,4,0
3376,0,0,0,0,0,0,1,1
3377,0,1,0,1,0,1,0,0
3378,0,0,0,0,0,0,4,1
3379,0,0,1,0,0,0,2,1
3380,0,0,0,0,0,0,0,1
3381,1,1,0,0,0,0,4,0
3382,1,1,0,0,0,1,-1,0
3383,0,1,0,0,0,0,1,0
3384,-1,0,0,1,0,0,1,0
3385,0,1,0,0,0,1,1,1
3386,0,1,0,0,0,0,2,1
3387,0,0,0,1,0,0,10,0
3388,-1,0,0,0,0,0,0,1
3389,0,1,0,0,0,0,5,0
3390,0,1,1,1,0,1,2,0
3391,0,0,0,0,0,0,1,1
3392,-1,0,0,1,0,0,8,0
3393,0,1,0,1,0,1,0,0
3394,0,0,0,1,0,0,3,0
3395,0,0,0,0,0,0,1,0
3396,0,0,0,1,0,0,6,1
3397,0,0,0,0,0,0,6,1
3398,0,1,0,0,0,0,1,0
3399,0,1,0,0,0,0,0,0
3400,0,1,0,0,0,0,2,1
3401,0,1,0,1,0,0,9,0
3402,0,0,1,0,0,0,3,0
3403,1,0,0,1,0,0,2,0
3404,0,0,1,0,0,0,7,0
3405,0,0,1,1,0,0,0,0
3406,0,1,0,0,0,1,0,1
3407,0,1,0,0,0,0,0,0
3408,0,0,1,0,0,0,5,0
3409,0,1,0,0,0,0,10,0
3410,-1,1,0,0,0,0,1,1
3411,0,0,0,0,0,0,0,0
3412,0,1,0,0,0,0,1,1
3413,0,0,1,1,0,0,1,0
3414,0,1,0,0,0,1,4,0
3415,-1,0,0,0,0,0,0,1
3416,0,1,0,0,0,1,6,0
3417,0,1,0,0,0,1,1,0
3418,0,1,0,0,0,1,5,0
3419,0,0,0,0,0,0,11,1
3420,0,1,0,1,0,0,10,0
3421,0,0,0,1,0,0,1,1
3422,0,1,0,0,0,0,3,0
3423,-1,1,0,1,0,1,1,0
3424,0,0,1,0,0,0,0,0
3425,0,1,0,1,0,0,3,1
3426,0,0,0,0,0,0,3,0
3427,0,0,1,0,0,0,0,0
3428,1,0,1,1,0,0,-1,1
3429,0,0,0,0,0,0,8,0
3430,0,1,0,0,0,1,1,0
3431,0,0,1,0,0,0,0,0
3432,0,0,0,0,0,0,5,0
3433,0,0,0,0,0,0,2,1
3434,-1,0,0,0,-1,0,11,0
3435,0,1,0,1,0,1,3,0
3436,0,1,0,0,0,1,0,0
3437,0,0,0,0,0,0,8,0
3438,0,1,0,0,0,1,-1,0
3439,0,0,1,0,0,0,8,0
3440,0,1,0,0,0,0,0,0
3441,0,1,0,0,0,1,5,1
3442,0,1,1,0,0,0,0,0
3443,1,0,0,1,0,0,2,1
3444,0,1,0,0,0,0,0,1
3445,0,1,0,0,0,1,0,0
3446,0,0,0,0,0,0,0,0
3447,0,1,0,1,0,0,9,0
3448,0,0,0,1,0,0,5,0
3449,0,1,0,0,0,0,9,1
3450,0,0,0,0,0,0,8,0
3451,0,1,0,0,0,0,11,1
3452,0,0,1,0,0,1,4,1
3453,0,1,0,0,0,1,0,0
3454,0,0,0,0,0,0,1,1
3455,0,0,0,1,0,0,4,0
3456,0,1,0,0,0,1,3,0
3457,0,1,0,1,0,1,6,0
3458,0,1,0,1,0,0,1,0
3459,0,1,0,1,0,1,4,1
3460,-1,0,0,1,0,0,4,1
3461,-1,1,0,1,0,1,1,1
3462,0,0,0,0,0,0,8,0
3463,0,0,0,0,0,0,0,1
3464,1,0,0,1,0,0,1,0
3465,0,1,0,0,0,0,0,0
3466,0,0,0,0,0,0,8,1
3467,0,0,0,0,1,0,6,0
3468,0,0,0,1,0,1,0,0
3469,0,0,0,0,0,0,6,0
3470,0,1,0,1,0,1,4,1
3471,0,0,0,0,0,0,0,0
3472,0,0,0,1,0,0,0,0
3473,1,0,0,1,0,0,6,0
3474,0,0,0,0,0,0,12,0
3475,0,0,1,0,0,0,4,0
3476,0,1,0,1,0,0,3,0
3477,1,0,0,1,0,0,0,0
3478,0,1,0,0,0,1,2,0
3479,0,1,1,0,0,0,7,0
3480,0,0,0,0,0,0,4,0
3481,0,0,0,0,0,0,2,0
3482,-1,1,0,1,0,0,3,1
3483,0,1,0,0,0,1,2,0
3484,0,0,0,1,0,0,1,0
3485,0,1,1,0,0,0,0,0
3486,0,0,1,1,0,0,4,0
3487,0,0,0,0,0,0,0,0
3488,0,1,0,0,0,0,2,1
3489,1,0,1,1,0,0,1,1
3490,0,0,0,0,0,0,3,0
3491,0,0,0,1,0,0,6,0
3492,-1,0,0,1,0,0,7,1
3493,-1,1,0,1,0,1,2,0
3494,0,1,0,0,0,1,6,0
3495,0,0,0,0,0,0,11,0
3496,0,0,1,0,0,1,0,1
3497,-1,1,0,1,0,0,1,0
3498,0,0,0,1,0,0,0,0
3499,-1,1,0,1,0,0,4,1
3500,1,0,0,0,0,0,2,0
3501,1,1,0,1,0,1,2,0
3502,0,1,0,0,0,0,5,1
3503,0,1,0,0,0,0,1,0
3504,-1,0,0,1,0,0,5,1
3505,0,1,0,0,0,0,3,0
3506,1,1,0,0,0,0,1,0
3507,1,0,0,0,0,0,6,0
3508,-1,1,1,1,0,0,10,0
3509,0,1,1,0,0,0,5,0
3510,0,0,0,0,0,0,6,1
3511,0,0,0,0,0,0,10,0
3512,-1,0,0,0,0,0,0,1
3513,0,1,0,1,0,1,1,0
3514,0,0,0,0,0,0,0,0
3515,0,0,0,1,0,0,1,0
3516,-1,0,1,1,0,0,1,0
3517,0,1,0,0,0,1,2,1
3518,0,1,0,0,0,1,2,0
3519,-1,0,0,1,0,0,1,1
3520,1,1,0,1,0,0,7,0
3521,0,1,1,0,0,0,0,0
3522,0,1,0,0,0,1,8,0
3523,0,0,0,0,0,0,3,1
3524,0,0,0,1,0,0,6,1
3525,0,1,0,1,0,0,1,0
3526,0,0,0,0,0,0,5,0
3527,0,1,0,0,0,0,9,1
3528,1,0,0,1,0,0,0,0
3529,0,0,0,0,0,0,1,0
3530,0,0,0,0,0,0,0,0
3531,0,1,0,0,0,1,1,0
3532,1,1,0,1,0,0,0,0
3533,0,1,0,1,0,1,12,1
3534,0,0,0,1,0,0,0,1
3535,0,0,0,1,0,0,2,0
3536,1,0,1,1,0,0,5,0
3537,0,0,0,0,0,0,6,0
3538,0,0,0,0,0,0,0,0
3539,0,0,0,0,0,0,3,0
3540,0,0,0,0,0,0,6,0
3541,0,1,0,0,0,1,0,0
3542,0,1,1,0,0,0,3,0
3543,0,1,0,0,0,1,1,0
3544,0,0,0,0,0,0,0,0
3545,0,0,1,1,0,0,3,0
3546,0,0,1,0,0,0,4,0
3547,0,0,0,0,0,0,2,1
3548,0,0,1,0,0,0,-1,0
3549,0,0,0,1,0,1,5,0
3550,0,0,0,0,0,0,5,0
3551,1,0,0,1,0,0,6,0
3552,1,0,1,1,0,0,2,0
3553,0,0,0,0,0,0,5,0
3554,0,1,0,0,0,0,5,0
3555,1,0,0,1,0,0,2,0
3556,0,1,0,1,0,0,3,1
3557,0,0,0,1,0,0,0,0
3558,0,0,0,1,0,0,11,0
3559,0,0,1,0,0,0,12,1
3560,1,1,0,1,0,0,3,0
3561,0,1,0,1,0,0,10,0
3562,0,0,0,1,0,0,9,0
3563,0,1,0,0,0,1,7,0
3564,0,0,0,0,0,0,7,1
3565,0,0,0,0,0,0,2,0
3566,0,0,0,0,0,0,2,1
3567,1,1,0,1,0,1,7,1
3568,1,1,0,0,0,1,2,1
3569,0,0,0,0,0,0,4,1
3570,-1,0,1,1,0,0,4,0
3571,-1,0,1,0,0,0,2,0
3572,0,0,0,1,0,0,3,0
3573,0,1,1,0,0,0,8,0
3574,0,1,1,0,0,0,2,1
3575,0,1,0,1,0,1,4,0
3576,0,0,1,0,0,0,5,0
3577,0,0,1,0,0,0,1,1
3578,-1,1,0,1,0,1,10,0
3579,1,0,1,0,0,0,1,1
3580,1,1,0,0,0,0,8,0
3581,0,0,0,0,0,0,3,0
3582,0,1,0,1,0,0,9,0
3583,0,1,0,0,0,0,10,1
3584,-1,1,0,1,0,1,6,0
3585,0,0,0,0,0,0,4,0
3586,0,0,0,0,0,0,1,0
3587,0,0,0,0,0,0,14,0
3588,0,0,1,0,0,0,0,0
3589,0,0,0,0,0,0,2,0
3590,0,0,0,0,0,0,8,1
3591,0,1,0,1,0,1,2,0
3592,0,1,0,1,0,1,3,1
3593,0,1,0,0,0,1,0,0
3594,0,0,0,0,0,0,8,0
3595,0,0,1,1,0,0,0,0
3596,1,0,1,-1,0,0,5,0
3597,-1,0,0,0,0,0,4,1
3598,1,0,0,1,0,1,2,0
3599,0,0,0,0,0,0,8,0
3600,0,0,0,0,0,0,0,0
3601,0,0,0,0,0,0,0,0
3602,0,1,1,0,0,0,0,0
3603,0,0,1,0,0,0,6,1
3604,0,0,0,0,0,0,2,0
3605,0,1,0,0,0,0,9,1
3606,0,1,0,0,0,1,6,0
3607,0,1,0,0,0,1,5,1
3608,0,0,0,1,0,0,9,0
3609,0,0,0,0,0,0,5,0
3610,0,0,0,0,0,0,1,0
3611,-1,0,1,1,0,0,7,1
3612,0,0,0,0,0,0,4,0
3613,1,0,0,1,0,0,8,1
3614,1,0,0,0,1,0,6,0
3615,0,0,1,0,0,0,1,1
3616,0,1,0,0,0,1,0,0
3617,0,0,0,1,0,0,0,1
3618,1,1,0,0,0,1,5,0
3619,0,0,0,0,1,0,0,0
3620,0,0,0,1,0,0,4,1
3621,1,0,0,0,0,0,5,0
3622,0,0,0,1,0,0,11,1
3623,0,0,1,0,0,0,2,0
3624,0,0,0,0,0,0,5,0
3625,1,0,1,1,0,0,4,0
3626,0,1,0,0,0,1,0,0
3627,0,1,0,0,0,0,1,0
3628,0,0,1,0,0,0,5,1
3629,0,0,0,0,0,0,5,1
3630,0,0,1,0,0,0,0,1
3631,0,0,0,1,0,0,5,0
3632,0,1,0,0,0,1,5,0
3633,0,0,1,1,0,0,3,0
3634,1,1,1,0,1,0,0,0
3635,0,1,1,0,0,0,0,1
3636,0,0,0,0,0,0,2,1
3637,0,0,1,0,0,0,2,0
3638,0,1,0,0,0,1,3,0
3639,0,0,1,0,0,0,-1,1
3640,-1,0,0,1,-1,1,5,0
3641,0,0,1,1,0,0,0,1
3642,0,0,0,0,0,0,1,0
3643,-1,1,0,1,-1,1,2,1
3644,1,0,0,1,0,0,8,0
3645,0,1,0,0,0,0,0,0
3646,0,0,1,0,0,0,0,0
3647,0,0,0,0,0,1,2,0
3648,0,0,1,0,0,0,8,0
3649,-1,0,0,1,0,0,3,1
3650,0,1,0,0,0,0,10,0
3651,1,0,1,0,0,0,6,0
3652,0,1,1,0,0,1,4,0
3653,0,0,0,0,0,0,3,1
3654,0,1,0,0,0,1,6,0
3655,0,0,0,1,0,0,9,0
3656,0,0,0,0,0,0,0,0
3657,0,1,0,1,0,1,2,0
3658,0,1,0,0,0,1,2,1
3659,0,1,0,0,0,0,1,0
3660,1,1,0,0,0,1,1,1
3661,1,1,0,1,0,0,14,0
3662,-1,1,0,1,0,0,3,1
3663,0,0,0,0,0,0,2,0
3664,0,0,1,0,0,0,5,1
3665,0,0,0,0,0,0,2,0
3666,1,0,0,0,0,1,2,1
3667,0,0,0,0,0,0,0,0
3668,0,1,0,0,0,1,0,1
3669,1,0,0,1,0,0,2,1
3670,0,0,0,1,0,0,7,0
3671,0,1,1,0,0,0,12,0
3672,0,0,1,0,0,0,1,0
3673,0,1,0,0,0,1,3,0
3674,0,1,0,0,0,1,0,0
3675,0,0,0,0,0,0,0,0
3676,1,0,0,1,1,0,10,0
3677,0,0,0,0,0,0,1,0
3678,0,0,0,0,0,0,6,0
3679,0,1,0,0,0,1,0,0
3680,0,0,0,0,0,0,0,0
3681,1,0,0,0,0,0,0,0
3682,0,1,1,0,0,0,7,0
3683,0,0,0,0,0,0,2,0
3684,-1,1,0,1,0,1,-1,1
3685,0,0,1,0,0,0,12,0
3686,0,1,0,0,0,1,6,0
3687,1,0,0,0,0,0,2,0
3688,-1,0,1,1,0,0,3,1
3689,-1,0,0,0,0,0,5,0
3690,1,0,0,0,0,0,13,0
3691,0,0,0,0,0,0,0,0
3692,0,1,0,0,0,1,4,1
3693,0,1,0,0,0,0,8,0
3694,0,0,0,0,0,0,0,0
3695,1,0,0,1,0,0,1,0
3696,1,1,1,0,1,0,8,1
3697,-1,1,0,1,0,1,1,1
3698,-1,1,0,0,0,0,0,0
3699,-1,0,0,0,0,0,4,1
3700,0,1,0,1,0,1,5,1
3701,0,0,0,0,0,0,8,0
3702,0,1,0,0,0,0,10,0
3703,0,1,0,0,0,1,5,0
3704,0,0,0,0,0,0,2,1
3705,1,1,0,0,0,1,5,0
3706,0,0,0,0,0,0,3,0
3707,0,1,0,0,0,0,14,0
3708,-1,1,0,0,0,0,0,1
3709,0,0,0,0,0,0,14,0
3710,0,1,0,1,0,0,7,0
3711,-1,1,0,1,0,1,5,1
3712,0,1,0,0,0,1,3,0
3713,0,0,0,0,0,0,10,0
3714,0,0,0,0,0,0,7,0
3715,0,0,0,1,0,0,9,0
3716,0,0,0,0,0,0,6,0
3717,1,1,0,0,0,0,5,0
3718,0,1,0,0,0,0,2,0
3719,0,1,0,0,0,1,2,0
3720,0,1,0,0,0,0,1,0
3721,0,0,0,1,0,0,8,0
3722,0,0,0,0,0,0,2,0
3723,-1,1,0,1,0,1,1,1
3724,0,1,0,0,0,1,1,0
3725,0,0,0,0,0,0,9,0
3726,0,0,1,0,0,0,2,0
3727,1,0,0,0,0,0,3,0
3728,1,1,0,1,0,1,0,0
3729,1,0,0,1,0,0,9,0
3730,0,1,0,0,0,0,-1,0
3731,0,0,0,0,0,0,4,1
3732,0,1,0,0,0,1,2,0
3733,-1,1,0,0,0,-1,0,1
3734,-1,1,0,1,0,0,1,0
3735,0,0,0,0,0,0,3,0
3736,-1,0,1,1,0,0,12,1
3737,0,0,1,0,0,0,2,0
3738,1,1,0,0,0,1,2,0
3739,0,1,1,0,0,0,12,0
3740,0,0,0,0,0,0,6,0
3741,0,1,0,1,0,1,4,1
3742,1,0,0,0,1,0,11,1
3743,0,1,0,0,0,1,4,0
3744,0,0,0,0,0,0,6,0
3745,0,1,0,0,0,1,0,0
3746,0,0,0,1,0,0,1,0
3747,0,0,0,0,0,0,1,0
3748,0,0,0,0,0,0,6,0
3749,0,0,0,0,0,0,11,0
3750,0,1,0,1,0,1,12,0
3751,0,1,0,0,0,0,5,0
3752,0,0,1,0,0,0,0,0
3753,0,0,0,1,0,0,3,0
3754,-1,1,0,1,0,0,8,1
3755,0,1,0,1,0,0,7,0
3756,0,0,0,1,0,0,13,0
3757,1,0,1,1,0,0,3,1
3758,0,1,0,0,0,1,3,0
3759,0,1,1,0,0,1,0,0
3760,0,0,0,0,0,0,9,0
3761,-1,1,0,1,0,1,4,1
3762,0,0,0,1,0,0,6,1
3763,-1,0,0,1,0,0,7,0
3764,0,1,0,1,0,1,0,1
3765,0,1,0,0,0,0,3,0
3766,0,1,0,0,0,0,5,0
3767,0,0,0,0,0,0,4,0
3768,0,0,0,1,0,0,6,0
3769,0,0,0,0,0,1,3,0
3770,1,0,1,0,0,0,6,0
3771,0,1,1,0,0,0,1,1
3772,0,0,1,1,0,0,4,1
3773,1,1,0,1,0,1,3,0
3774,0,1,1,0,0,0,-1,1
3775,0,1,0,1,0,0,4,0
3776,0,0,1,0,0,0,0,0
3777,0,0,0,0,0,0,5,1
3778,1,0,1,1,0,0,5,0
3779,0,0,0,0,0,0,0,0
3780,0,0,0,1,0,0,6,0
3781,-1,0,1,1,1,0,0,1
3782,0,0,1,0,0,0,8,0
3783,0,0,1,1,0,0,9,0
3784,0,1,0,1,0,1,2,0
3785,0,1,0,1,0,0,3,1
3786,0,0,0,1,0,0,0,0
3787,0,1,0,1,0,0,1,0
3788,0,0,0,0,0,0,0,0
3789,-1,0,0,0,0,0,0,1
3790,1,1,0,0,0,0,7,1
3791,0,0,0,0,0,0,4,0
3792,0,0,0,1,0,0,10,0
3793,0,1,0,0,0,1,0,0
3794,0,0,1,0,0,0,8,1
3795,1,0,0,1,0,0,3,1
3796,1,1,0,1,0,0,5,0
3797,0,1,0,0,0,0,3,0
3798,0,0,0,0,0,1,-1,0
3799,1,0,0,0,0,0,0,0
3800,1,0,0,0,0,0,9,1
3801,1,1,1,1,0,1,2,0
3802,0,0,0,0,0,0,4,0
3803,0,0,0,1,0,0,2,0
3804,0,0,0,1,0,0,7,0
3805,0,1,0,1,0,0,4,0
3806,-1,0,0,0,0,0,8,0
3807,-1,0,1,1,0,0,4,1
3808,0,0,0,0,0,0,3,0
3809,0,0,0,0,-1,1,3,1
3810,0,1,0,1,0,0,8,0
3811,0,0,0,1,1,0,7,0
3812,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,2,0
3814,1,1,0,1,0,0,7,0
3815,0,1,0,1,0,1,3,1
3816,0,0,1,1,0,0,4,0
3817,0,0,0,1,0,0,3,0
3818,0,0,0,0,1,0,6,0
3819,0,0,0,0,0,0,1,0
3820,0,0,1,0,0,0,6,1
3821,0,0,0,0,0,0,3,0
3822,0,1,0,0,0,0,1,0
3823,0,0,0,0,0,0,5,0
3824,0,1,1,0,0,0,7,1
3825,0,0,0,0,0,0,4,0
3826,1,1,0,1,0,0,7,0
3827,0,0,0,0,0,0,0,0
3828,1,0,1,0,0,0,0,0
3829,-1,1,0,1,0,1,1,0
3830,1,0,0,0,0,0,9,0
3831,0,0,0,0,0,0,6,0
3832,0,0,0,0,0,0,2,0
3833,0,0,1,0,0,0,4,1
3834,0,0,0,0,1,0,0,0
3835,0,0,1,0,0,0,0,0
3836,0,0,1,0,0,0,2,0
3837,0,1,0,1,0,1,6,0
3838,0,1,0,1,0,0,4,0
3839,0,0,1,0,0,0,4,0
3840,0,1,0,0,0,1,2,0
3841,0,1,0,0,0,0,9,0
3842,0,0,1,0,0,0,6,0
3843,0,0,1,1,0,0,4,1
3844,-1,1,0,1,0,0,11,1
3845,1,0,1,1,0,0,7,1
3846,0,0,1,1,0,0,3,1
3847,-1,0,1,1,0,0,0,1
3848,-1,0,0,1,0,0,11,0
3849,0,0,0,0,0,0,6,0
3850,0,1,0,0,0,1,8,0
3851,0,0,0,0,0,1,6,1
3852,0,0,0,0,0,0,0,0
3853,0,1,0,0,0,0,0,1
3854,0,1,0,0,0,1,1,1
3855,-1,0,0,1,0,0,1,0
3856,0,0,0,0,0,0,-1,0
3857,0,1,0,0,0,0,6,0
3858,0,0,1,0,0,0,12,0
3859,0,1,0,1,0,1,10,0
3860,0,0,0,0,0,0,8,0
3861,1,1,0,0,0,1,0,0
3862,0,1,0,0,0,1,-1,1
3863,0,0,0,0,0,0,5,0
3864,0,0,0,0,0,0,5,1
3865,1,0,0,-1,0,0,5,0
3866,-1,1,0,1,0,1,12,1
3867,0,1,0,0,0,0,4,0
3868,0,0,0,0,0,0,0,0
3869,1,0,0,0,0,0,5,1
3870,0,0,0,1,0,0,1,1
3871,0,1,0,0,0,1,0,0
3872,0,1,1,0,0,0,-1,0
3873,0,0,0,0,0,0,0,0
3874,0,0,0,0,0,0,0,0
3875,0,0,0,0,0,0,1,0
3876,-1,1,0,1,0,1,4,1
3877,0,0,0,0,0,0,7,1
3878,0,1,0,0,0,0,0,0
3879,0,1,0,0,0,1,5,0
3880,0,0,0,0,0,0,-1,1
3881,0,0,1,1,0,0,0,0
3882,0,0,0,0,0,0,3,1
3883,0,0,0,0,0,0,0,0
3884,-1,0,0,1,0,0,7,1
3885,0,1,0,1,0,1,4,0
3886,0,1,0,1,0,1,1,0
3887,0,0,0,0,0,0,5,0
3888,0,0,0,0,0,0,5,0
3889,0,0,0,0,0,1,1,0
3890,0,1,0,0,0,1,0,0
3891,0,0,0,0,0,0,6,0
3892,0,1,0,0,0,0,2,1
3893,0,1,1,1,0,1,7,0
3894,1,1,0,0,0,0,2,0
3895,0,0,1,0,0,0,1,0
3896,1,1,0,-1,0,0,4,1
3897,1,0,0,1,0,0,7,0
3898,1,1,0,0,0,0,0,0
3899,0,0,0,0,0,0,0,0
3900,0,1,0,0,0,1,2,0
3901,0,1,0,0,0,0,4,1
3902,0,1,0,0,0,0,1,1
3903,0,1,0,0,0,0,4,0
3904,1,0,1,0,0,0,3,0
3905,0,0,0,0,0,0,1,0
3906,-1,1,0,0,0,1,4,1
3907,0,1,1,0,0,1,0,0
3908,0,0,1,0,0,0,7,1
3909,0,0,1,0,0,0,0,0
3910,0,0,0,0,0,0,8,1
3911,-1,0,0,1,0,0,11,1
3912,0,0,0,1,0,0,-1,1
3913,0,0,1,0,0,0,5,0
3914,0,0,0,0,0,0,10,1
3915,0,1,0,0,0,0,2,1
3916,0,0,0,1,1,0,9,0
3917,0,0,0,1,0,0,6,0
3918,0,0,0,0,0,0,11,1
3919,1,0,1,1,0,0,7,1
3920,0,0,1,1,0,0,10,0
3921,0,0,0,1,0,0,1,1
3922,0,0,0,1,0,0,0,0
3923,0,1,0,0,0,1,0,0
3924,0,0,1,0,0,0,5,0
3925,0,0,0,0,0,0,7,0
3926,0,0,1,1,0,0,1,0
3927,0,0,0,0,0,0,11,0
3928,0,0,1,0,0,0,0,0
3929,-1,0,1,1,0,0,4,1
3930,0,0,1,0,0,0,-1,0
3931,0,1,0,0,0,0,1,0
3932,0,1,0,1,0,1,5,0
3933,0,0,0,0,0,0,1,0
3934,0,0,1,0,0,0,3,0
3935,0,0,0,0,0,0,9,0
3936,0,0,0,0,0,0,1,0
3937,0,0,1,0,0,0,12,0
3938,1,0,1,0,0,0,9,1
3939,-1,0,0,0,0,0,3,0
3940,0,1,0,0,0,0,9,0
3941,0,0,1,1,0,0,5,0
3942,0,0,1,0,0,0,0,0
3943,0,0,0,1,0,0,5,0
3944,-1,0,0,1,0,0,3,0
3945,0,1,0,0,0,0,3,0
3946,1,1,0,0,0,1,7,0
3947,-1,0,0,1,0,0,9,1
3948,0,0,0,0,0,0,1,1
3949,0,1,0,0,0,0,7,0
3950,0,1,0,0,0,0,7,0
3951,1,0,0,1,0,0,3,1
3952,0,1,0,1,0,1,0,0
3953,0,0,0,0,0,0,0,0
3954,0,0,0,0,0,0,2,1
3955,-1,0,0,0,0,0,5,1
3956,0,0,1,0,0,0,0,0
3957,0,1,0,0,0,1,5,0
3958,0,1,0,0,0,0,1,0
3959,0,0,0,0,0,0,0,1
3960,0,0,1,1,0,0,0,1
3961,-1,0,0,1,0,0,0,1
3962,0,0,0,0,0,0,0,0
3963,0,0,1,0,0,0,0,0
3964,0,0,0,0,0,0,3,1
3965,1,0,0,1,0,0,7,0
3966,1,1,0,1,0,0,9,1
3967,0,1,0,1,0,1,4,0
3968,0,1,0,0,0,1,2,0
3969,-1,0,0,0,0,0,0,0
3970,-1,0,0,1,0,0,2,1
